speaker_id,name,role,gender,party,faction,terms,utterance_count,word,tfidf,count,rank
下地康教,下地康教,建設部長,,,,,1012,明け渡し,0.042472,12,105
下地康教,下地康教,建設部長,,,,,1012,片側,0.042427,8,106
下地康教,下地康教,建設部長,,,,,1012,歩道,0.042356,63,107
下地康教,下地康教,建設部長,,,,,1012,待ち合い,0.042176,9,108
下地康教,下地康教,建設部長,,,,,1012,検疫,0.042176,9,109
下地康教,下地康教,建設部長,,,,,1012,競売,0.042176,9,110
下地康教,下地康教,建設部長,,,,,1012,舗装,0.042108,56,111
下地康教,下地康教,建設部長,,,,,1012,封鎖,0.041975,5,112
下地康教,下地康教,建設部長,,,,,1012,体構,0.041894,2,113
下地康教,下地康教,建設部長,,,,,1012,火器,0.041894,2,114
下地康教,下地康教,建設部長,,,,,1012,船外,0.041894,2,115
下地康教,下地康教,建設部長,,,,,1012,遊園,0.041894,2,116
下地康教,下地康教,建設部長,,,,,1012,ｄｉｄ,0.041894,0,117
下地康教,下地康教,建設部長,,,,,1012,ｓｏｌａｓ,0.041894,0,118
下地康教,下地康教,建設部長,,,,,1012,退去,0.041888,13,119
下地康教,下地康教,建設部長,,,,,1012,防波,0.041888,13,120
下地康教,下地康教,建設部長,,,,,1012,前面,0.041803,8,121
下地康教,下地康教,建設部長,,,,,1012,街路,0.041648,41,122
下地康教,下地康教,建設部長,,,,,1012,路面,0.041411,11,123
下地康教,下地康教,建設部長,,,,,1012,断面,0.041281,3,124
下地康教,下地康教,建設部長,,,,,1012,泥水,0.041281,3,125
下地康教,下地康教,建設部長,,,,,1012,石膏,0.041281,3,126
下地康教,下地康教,建設部長,,,,,1012,隻数,0.041281,3,127
下地康教,下地康教,建設部長,,,,,1012,白線,0.041209,7,128
下地康教,下地康教,建設部長,,,,,1012,私道,0.041209,7,129
下地康教,下地康教,建設部長,,,,,1012,破産,0.040948,4,130
下地康教,下地康教,建設部長,,,,,1012,標識,0.040776,29,131
下地康教,下地康教,建設部長,,,,,1012,幹線,0.040727,20,132
下地康教,下地康教,建設部長,,,,,1012,雨水,0.04055,32,133
下地康教,下地康教,建設部長,,,,,1012,移管,0.04025,38,134
下地康教,下地康教,建設部長,,,,,1012,団地,0.040192,41,135
下地康教,下地康教,建設部長,,,,,1012,眺望,0.040033,4,136
下地康教,下地康教,建設部長,,,,,1012,低層,0.040003,3,137
下地康教,下地康教,建設部長,,,,,1012,凱旋,0.040003,3,138
下地康教,下地康教,建設部長,,,,,1012,太鼓,0.040003,3,139
下地康教,下地康教,建設部長,,,,,1012,深度,0.040003,3,140
下地康教,下地康教,建設部長,,,,,1012,大通り,0.039968,9,141
下地康教,下地康教,建設部長,,,,,1012,寿命,0.03978,36,142
下地康教,下地康教,建設部長,,,,,1012,ｐｆｉ,0.039754,0,143
下地康教,下地康教,建設部長,,,,,1012,労務,0.039668,6,144
下地康教,下地康教,建設部長,,,,,1012,鉄砲,0.039668,6,145
下地康教,下地康教,建設部長,,,,,1012,海辺,0.039655,5,146
下地康教,下地康教,建設部長,,,,,1012,大原,0.039415,7,147
下地康教,下地康教,建設部長,,,,,1012,清算,0.039415,7,148
下地康教,下地康教,建設部長,,,,,1012,両翼,0.039375,2,149
下地康教,下地康教,建設部長,,,,,1012,波状,0.039375,2,150
下地康教,下地康教,建設部長,,,,,1012,配電,0.039375,2,151
下地康教,下地康教,建設部長,,,,,1012,集客,0.039249,16,152
下地康教,下地康教,建設部長,,,,,1012,丁字,0.039182,4,153
下地康教,下地康教,建設部長,,,,,1012,凹凸,0.039182,4,154
下地康教,下地康教,建設部長,,,,,1012,椰子,0.039182,4,155
下地康教,下地康教,建設部長,,,,,1012,節点,0.039182,4,156
下地康教,下地康教,建設部長,,,,,1012,雑種,0.039182,4,157
下地康教,下地康教,建設部長,,,,,1012,植栽,0.039106,32,158
下地康教,下地康教,建設部長,,,,,1012,裁決,0.038963,5,159
下地康教,下地康教,建設部長,,,,,1012,型枠,0.038859,3,160
下地康教,下地康教,建設部長,,,,,1012,枝打ち,0.038859,3,161
下地康教,下地康教,建設部長,,,,,1012,立地,0.038612,23,162
下地康教,下地康教,建設部長,,,,,1012,冠水,0.038341,33,163
下地康教,下地康教,建設部長,,,,,1012,地所,0.038326,7,164
下地康教,下地康教,建設部長,,,,,1012,鉱山,0.038326,7,165
下地康教,下地康教,建設部長,,,,,1012,横断,0.038285,40,166
下地康教,下地康教,建設部長,,,,,1012,県営,0.038143,31,167
下地康教,下地康教,建設部長,,,,,1012,取り付け,0.03802,9,168
下地康教,下地康教,建設部長,,,,,1012,通行,0.037897,43,169
下地康教,下地康教,建設部長,,,,,1012,結束,0.037825,3,170
下地康教,下地康教,建設部長,,,,,1012,東側,0.037747,36,171
下地康教,下地康教,建設部長,,,,,1012,占用,0.037567,9,172
下地康教,下地康教,建設部長,,,,,1012,乳剤,0.037421,2,173
下地康教,下地康教,建設部長,,,,,1012,代物,0.037421,2,174
下地康教,下地康教,建設部長,,,,,1012,実線,0.037421,2,175
下地康教,下地康教,建設部長,,,,,1012,局所,0.037421,2,176
下地康教,下地康教,建設部長,,,,,1012,残置,0.037421,2,177
下地康教,下地康教,建設部長,,,,,1012,静穏,0.037421,2,178
下地康教,下地康教,建設部長,,,,,1012,公庫,0.037352,6,179
下地康教,下地康教,建設部長,,,,,1012,空き室,0.03731,7,180
下地康教,下地康教,建設部長,,,,,1012,鑑定,0.037209,23,181
下地康教,下地康教,建設部長,,,,,1012,寄港,0.037181,17,182
下地康教,下地康教,建設部長,,,,,1012,埋め立て,0.037153,31,183
下地康教,下地康教,建設部長,,,,,1012,換地,0.037126,9,184
下地康教,下地康教,建設部長,,,,,1012,外側,0.037077,5,185
下地康教,下地康教,建設部長,,,,,1012,出口,0.037068,8,186
下地康教,下地康教,建設部長,,,,,1012,暫定,0.037023,12,187
下地康教,下地康教,建設部長,,,,,1012,測量,0.036955,27,188
下地康教,下地康教,建設部長,,,,,1012,停泊,0.036932,4,189
下地康教,下地康教,建設部長,,,,,1012,滞納,0.036913,38,190
下地康教,下地康教,建設部長,,,,,1012,管制,0.03688,3,191
下地康教,下地康教,建設部長,,,,,1012,公営,0.036793,36,192
下地康教,下地康教,建設部長,,,,,1012,国有,0.036719,14,193
下地康教,下地康教,建設部長,,,,,1012,浚渫,0.03662,8,194
下地康教,下地康教,建設部長,,,,,1012,三菱,0.036358,7,195
下地康教,下地康教,建設部長,,,,,1012,車道,0.036278,9,196
下地康教,下地康教,建設部長,,,,,1012,折り合い,0.036264,4,197
下地康教,下地康教,建設部長,,,,,1012,負債,0.036264,4,198
下地康教,下地康教,建設部長,,,,,1012,路盤,0.036264,4,199
下地康教,下地康教,建設部長,,,,,1012,工法,0.036256,12,200
兼島方昭,兼島方昭,上下水道部長,,,,,307,ａｄｉ,0.134899,0,1
兼島方昭,兼島方昭,上下水道部長,,,,,307,硬度,0.120818,34,2
兼島方昭,兼島方昭,上下水道部長,,,,,307,緩速,0.114342,9,3
兼島方昭,兼島方昭,上下水道部長,,,,,307,原水,0.111164,16,4
兼島方昭,兼島方昭,上下水道部長,,,,,307,配水,0.108545,55,5
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｐｈ,0.108374,0,6
兼島方昭,兼島方昭,上下水道部長,,,,,307,渇水,0.10619,17,7
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｐｆ,0.10451,0,8
兼島方昭,兼島方昭,上下水道部長,,,,,307,水圧,0.102317,17,9
兼島方昭,兼島方昭,上下水道部長,,,,,307,ａｓ,0.100123,0,10
兼島方昭,兼島方昭,上下水道部長,,,,,307,収率,0.098758,13,11
兼島方昭,兼島方昭,上下水道部長,,,,,307,淡水,0.09844,19,12
兼島方昭,兼島方昭,上下水道部長,,,,,307,概成,0.097472,4,13
兼島方昭,兼島方昭,上下水道部長,,,,,307,検出,0.095891,29,14
兼島方昭,兼島方昭,上下水道部長,,,,,307,揚水,0.095605,15,15
兼島方昭,兼島方昭,上下水道部長,,,,,307,浄水,0.09511,57,16
兼島方昭,兼島方昭,上下水道部長,,,,,307,取水,0.093484,36,17
兼島方昭,兼島方昭,上下水道部長,,,,,307,転圧,0.093468,6,18
兼島方昭,兼島方昭,上下水道部長,,,,,307,給水,0.093455,129,19
兼島方昭,兼島方昭,上下水道部長,,,,,307,微粉,0.092634,4,20
兼島方昭,兼島方昭,上下水道部長,,,,,307,塩化,0.091107,15,21
兼島方昭,兼島方昭,上下水道部長,,,,,307,微量,0.090697,11,22
兼島方昭,兼島方昭,上下水道部長,,,,,307,水量,0.08884,50,23
兼島方昭,兼島方昭,上下水道部長,,,,,307,濾過,0.087608,11,24
兼島方昭,兼島方昭,上下水道部長,,,,,307,摂取,0.085624,12,25
兼島方昭,兼島方昭,上下水道部長,,,,,307,増圧,0.085341,4,26
兼島方昭,兼島方昭,上下水道部長,,,,,307,漏水,0.085214,24,27
兼島方昭,兼島方昭,上下水道部長,,,,,307,多量,0.085151,10,28
兼島方昭,兼島方昭,上下水道部長,,,,,307,濃度,0.085134,32,29
兼島方昭,兼島方昭,上下水道部長,,,,,307,水源,0.083958,157,30
兼島方昭,兼島方昭,上下水道部長,,,,,307,井戸,0.083757,36,31
兼島方昭,兼島方昭,上下水道部長,,,,,307,吸着,0.082446,4,32
兼島方昭,兼島方昭,上下水道部長,,,,,307,薬品,0.082197,8,33
兼島方昭,兼島方昭,上下水道部長,,,,,307,降水,0.082197,8,34
兼島方昭,兼島方昭,上下水道部長,,,,,307,塩素,0.07992,10,35
兼島方昭,兼島方昭,上下水道部長,,,,,307,採水,0.079893,4,36
兼島方昭,兼島方昭,上下水道部長,,,,,307,成分,0.07938,31,37
兼島方昭,兼島方昭,上下水道部長,,,,,307,流域,0.078362,40,38
兼島方昭,兼島方昭,上下水道部長,,,,,307,検体,0.077609,4,39
兼島方昭,兼島方昭,上下水道部長,,,,,307,精密,0.077609,4,40
兼島方昭,兼島方昭,上下水道部長,,,,,307,塩水,0.075543,4,41
兼島方昭,兼島方昭,上下水道部長,,,,,307,注入,0.075543,4,42
兼島方昭,兼島方昭,上下水道部長,,,,,307,許容,0.075135,9,43
兼島方昭,兼島方昭,上下水道部長,,,,,307,管路,0.074518,6,44
兼島方昭,兼島方昭,上下水道部長,,,,,307,化合,0.073657,4,45
兼島方昭,兼島方昭,上下水道部長,,,,,307,異臭,0.073657,4,46
兼島方昭,兼島方昭,上下水道部長,,,,,307,中性,0.073584,2,47
兼島方昭,兼島方昭,上下水道部長,,,,,307,断水,0.072735,11,48
兼島方昭,兼島方昭,上下水道部長,,,,,307,測定,0.072563,23,49
兼島方昭,兼島方昭,上下水道部長,,,,,307,築造,0.072507,3,50
兼島方昭,兼島方昭,上下水道部長,,,,,307,透水,0.072288,5,51
兼島方昭,兼島方昭,上下水道部長,,,,,307,汚水,0.071048,13,52
兼島方昭,兼島方昭,上下水道部長,,,,,307,流量,0.068253,3,53
兼島方昭,兼島方昭,上下水道部長,,,,,307,水質,0.067452,44,54
兼島方昭,兼島方昭,上下水道部長,,,,,307,温泉,0.067358,10,55
兼島方昭,兼島方昭,上下水道部長,,,,,307,節水,0.066436,3,56
兼島方昭,兼島方昭,上下水道部長,,,,,307,湧水,0.065984,9,57
兼島方昭,兼島方昭,上下水道部長,,,,,307,白川,0.065918,8,58
兼島方昭,兼島方昭,上下水道部長,,,,,307,号給,0.065727,2,59
兼島方昭,兼島方昭,上下水道部長,,,,,307,分岐,0.063251,3,60
兼島方昭,兼島方昭,上下水道部長,,,,,307,精度,0.062935,6,61
兼島方昭,兼島方昭,上下水道部長,,,,,307,毒性,0.062923,2,62
兼島方昭,兼島方昭,上下水道部長,,,,,307,水管,0.062923,2,63
兼島方昭,兼島方昭,上下水道部長,,,,,307,雨水,0.062046,18,64
兼島方昭,兼島方昭,上下水道部長,,,,,307,交際,0.061526,4,65
兼島方昭,兼島方昭,上下水道部長,,,,,307,成案,0.060552,2,66
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｏａ,0.060552,0,67
兼島方昭,兼島方昭,上下水道部長,,,,,307,上水,0.060376,18,68
兼島方昭,兼島方昭,上下水道部長,,,,,307,導管,0.060084,7,69
兼島方昭,兼島方昭,上下水道部長,,,,,307,接続,0.058957,17,70
兼島方昭,兼島方昭,上下水道部長,,,,,307,浄化,0.058806,20,71
兼島方昭,兼島方昭,上下水道部長,,,,,307,立方,0.058711,7,72
兼島方昭,兼島方昭,上下水道部長,,,,,307,残留,0.058631,4,73
兼島方昭,兼島方昭,上下水道部長,,,,,307,受水,0.058498,2,74
兼島方昭,兼島方昭,上下水道部長,,,,,307,低減,0.05841,24,75
兼島方昭,兼島方昭,上下水道部長,,,,,307,弗素,0.058137,3,76
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｏｓ,0.058137,0,77
兼島方昭,兼島方昭,上下水道部長,,,,,307,地点,0.057377,10,78
兼島方昭,兼島方昭,上下水道部長,,,,,307,計測,0.057047,3,79
兼島方昭,兼島方昭,上下水道部長,,,,,307,耐震,0.056761,18,80
兼島方昭,兼島方昭,上下水道部長,,,,,307,大腸,0.056686,2,81
兼島方昭,兼島方昭,上下水道部長,,,,,307,清浄,0.056686,2,82
兼島方昭,兼島方昭,上下水道部長,,,,,307,酸性,0.056686,2,83
兼島方昭,兼島方昭,上下水道部長,,,,,307,上流,0.056017,3,84
兼島方昭,兼島方昭,上下水道部長,,,,,307,体重,0.056017,3,85
兼島方昭,兼島方昭,上下水道部長,,,,,307,路盤,0.056017,3,86
兼島方昭,兼島方昭,上下水道部長,,,,,307,鉱業,0.056017,3,87
兼島方昭,兼島方昭,上下水道部長,,,,,307,由来,0.05529,4,88
兼島方昭,兼島方昭,上下水道部長,,,,,307,上げ幅,0.055066,2,89
兼島方昭,兼島方昭,上下水道部長,,,,,307,推計,0.053947,9,90
兼島方昭,兼島方昭,上下水道部長,,,,,307,債権,0.053805,6,91
兼島方昭,兼島方昭,上下水道部長,,,,,307,全量,0.0536,2,92
兼島方昭,兼島方昭,上下水道部長,,,,,307,人体,0.053222,3,93
兼島方昭,兼島方昭,上下水道部長,,,,,307,窒素,0.053221,5,94
兼島方昭,兼島方昭,上下水道部長,,,,,307,上地,0.052464,8,95
兼島方昭,兼島方昭,上下水道部長,,,,,307,水流,0.052374,3,96
兼島方昭,兼島方昭,上下水道部長,,,,,307,導水,0.052262,2,97
兼島方昭,兼島方昭,上下水道部長,,,,,307,攪拌,0.052262,2,98
兼島方昭,兼島方昭,上下水道部長,,,,,307,断層,0.051728,4,99
兼島方昭,兼島方昭,上下水道部長,,,,,307,水利,0.051728,4,100
兼島方昭,兼島方昭,上下水道部長,,,,,307,貯水,0.050849,5,101
兼島方昭,兼島方昭,上下水道部長,,,,,307,系列,0.050037,3,102
兼島方昭,兼島方昭,上下水道部長,,,,,307,煽り,0.049891,2,103
兼島方昭,兼島方昭,上下水道部長,,,,,307,硝酸,0.049318,3,104
兼島方昭,兼島方昭,上下水道部長,,,,,307,上下水,0.049113,8,105
兼島方昭,兼島方昭,上下水道部長,,,,,307,定量,0.04883,2,106
兼島方昭,兼島方昭,上下水道部長,,,,,307,少雨,0.04883,2,107
兼島方昭,兼島方昭,上下水道部長,,,,,307,細菌,0.04883,2,108
兼島方昭,兼島方昭,上下水道部長,,,,,307,送水,0.048692,5,109
兼島方昭,兼島方昭,上下水道部長,,,,,307,不納,0.04867,4,110
兼島方昭,兼島方昭,上下水道部長,,,,,307,袖山,0.048624,3,111
兼島方昭,兼島方昭,上下水道部長,,,,,307,飲料,0.048502,6,112
兼島方昭,兼島方昭,上下水道部長,,,,,307,掘削,0.048107,4,113
兼島方昭,兼島方昭,上下水道部長,,,,,307,本管,0.047837,2,114
兼島方昭,兼島方昭,上下水道部長,,,,,307,税抜き,0.047837,2,115
兼島方昭,兼島方昭,上下水道部長,,,,,307,海水,0.047772,10,116
兼島方昭,兼島方昭,上下水道部長,,,,,307,干魃,0.047558,4,117
兼島方昭,兼島方昭,上下水道部長,,,,,307,舗装,0.047054,9,118
兼島方昭,兼島方昭,上下水道部長,,,,,307,野原,0.046216,6,119
兼島方昭,兼島方昭,上下水道部長,,,,,307,屎尿,0.04612,8,120
兼島方昭,兼島方昭,上下水道部長,,,,,307,装置,0.04612,8,121
兼島方昭,兼島方昭,上下水道部長,,,,,307,休職,0.046079,3,122
兼島方昭,兼島方昭,上下水道部長,,,,,307,汚濁,0.046079,3,123
兼島方昭,兼島方昭,上下水道部長,,,,,307,未収,0.046025,2,124
兼島方昭,兼島方昭,上下水道部長,,,,,307,汚染,0.045852,9,125
兼島方昭,兼島方昭,上下水道部長,,,,,307,分類,0.045492,4,126
兼島方昭,兼島方昭,上下水道部長,,,,,307,急増,0.045492,4,127
兼島方昭,兼島方昭,上下水道部長,,,,,307,放棄,0.045356,6,128
兼島方昭,兼島方昭,上下水道部長,,,,,307,獲得,0.045335,5,129
兼島方昭,兼島方昭,上下水道部長,,,,,307,公営,0.045078,9,130
兼島方昭,兼島方昭,上下水道部長,,,,,307,欠損,0.045005,4,131
兼島方昭,兼島方昭,上下水道部長,,,,,307,物質,0.045005,4,132
兼島方昭,兼島方昭,上下水道部長,,,,,307,混入,0.044923,3,133
兼島方昭,兼島方昭,上下水道部長,,,,,307,創生,0.044907,7,134
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｐｆｉ,0.04437,0,135
兼島方昭,兼島方昭,上下水道部長,,,,,307,浸水,0.044062,4,136
兼島方昭,兼島方昭,上下水道部長,,,,,307,採取,0.044029,5,137
兼島方昭,兼島方昭,上下水道部長,,,,,307,付記,0.04346,1,138
兼島方昭,兼島方昭,上下水道部長,,,,,307,代筆,0.04346,1,139
兼島方昭,兼島方昭,上下水道部長,,,,,307,同量,0.04346,1,140
兼島方昭,兼島方昭,上下水道部長,,,,,307,市上,0.04346,1,141
兼島方昭,兼島方昭,上下水道部長,,,,,307,必定,0.04346,1,142
兼島方昭,兼島方昭,上下水道部長,,,,,307,戻入,0.04346,1,143
兼島方昭,兼島方昭,上下水道部長,,,,,307,撥水,0.04346,1,144
兼島方昭,兼島方昭,上下水道部長,,,,,307,白濁,0.04346,1,145
兼島方昭,兼島方昭,上下水道部長,,,,,307,直流,0.04346,1,146
兼島方昭,兼島方昭,上下水道部長,,,,,307,砒素,0.04346,1,147
兼島方昭,兼島方昭,上下水道部長,,,,,307,下限,0.042255,2,148
兼島方昭,兼島方昭,上下水道部長,,,,,307,海路,0.042255,2,149
兼島方昭,兼島方昭,上下水道部長,,,,,307,空路,0.041825,3,150
兼島方昭,兼島方昭,上下水道部長,,,,,307,水位,0.040973,2,151
兼島方昭,兼島方昭,上下水道部長,,,,,307,加越,0.040894,3,152
兼島方昭,兼島方昭,上下水道部長,,,,,307,北地,0.040846,1,153
兼島方昭,兼島方昭,上下水道部長,,,,,307,域間,0.040846,1,154
兼島方昭,兼島方昭,上下水道部長,,,,,307,最速,0.040846,1,155
兼島方昭,兼島方昭,上下水道部長,,,,,307,水理,0.040846,1,156
兼島方昭,兼島方昭,上下水道部長,,,,,307,要事,0.040846,1,157
兼島方昭,兼島方昭,上下水道部長,,,,,307,見立,0.040846,1,158
兼島方昭,兼島方昭,上下水道部長,,,,,307,ｂｔｏ,0.040846,0,159
兼島方昭,兼島方昭,上下水道部長,,,,,307,請願,0.040446,3,160
兼島方昭,兼島方昭,上下水道部長,,,,,307,係数,0.04037,2,161
兼島方昭,兼島方昭,上下水道部長,,,,,307,原告,0.04037,2,162
兼島方昭,兼島方昭,上下水道部長,,,,,307,換算,0.040008,3,163
兼島方昭,兼島方昭,上下水道部長,,,,,307,石灰,0.039789,2,164
兼島方昭,兼島方昭,上下水道部長,,,,,307,中期,0.039579,3,165
兼島方昭,兼島方昭,上下水道部長,,,,,307,既設,0.039579,3,166
兼島方昭,兼島方昭,上下水道部長,,,,,307,水面,0.039579,3,167
兼島方昭,兼島方昭,上下水道部長,,,,,307,動物,0.039504,4,168
兼島方昭,兼島方昭,上下水道部長,,,,,307,降雨,0.03923,2,169
兼島方昭,兼島方昭,上下水道部長,,,,,307,需給,0.03923,2,170
兼島方昭,兼島方昭,上下水道部長,,,,,307,妊娠,0.03916,3,171
兼島方昭,兼島方昭,上下水道部長,,,,,307,暫定,0.03916,3,172
兼島方昭,兼島方昭,上下水道部長,,,,,307,客数,0.039081,5,173
兼島方昭,兼島方昭,上下水道部長,,,,,307,注視,0.03903,6,174
兼島方昭,兼島方昭,上下水道部長,,,,,307,前受け,0.038819,1,175
兼島方昭,兼島方昭,上下水道部長,,,,,307,北流,0.038819,1,176
兼島方昭,兼島方昭,上下水道部長,,,,,307,同流,0.038819,1,177
兼島方昭,兼島方昭,上下水道部長,,,,,307,同質,0.038819,1,178
兼島方昭,兼島方昭,上下水道部長,,,,,307,尺度,0.038819,1,179
兼島方昭,兼島方昭,上下水道部長,,,,,307,局所,0.038819,1,180
兼島方昭,兼島方昭,上下水道部長,,,,,307,新友,0.038819,1,181
兼島方昭,兼島方昭,上下水道部長,,,,,307,過少,0.038819,1,182
兼島方昭,兼島方昭,上下水道部長,,,,,307,鋼管,0.038819,1,183
兼島方昭,兼島方昭,上下水道部長,,,,,307,入域,0.03874,5,184
兼島方昭,兼島方昭,上下水道部長,,,,,307,耐用,0.03874,5,185
兼島方昭,兼島方昭,上下水道部長,,,,,307,修理,0.038702,6,186
兼島方昭,兼島方昭,上下水道部長,,,,,307,繰り入れ,0.038404,5,187
兼島方昭,兼島方昭,上下水道部長,,,,,307,同月,0.038169,2,188
兼島方昭,兼島方昭,上下水道部長,,,,,307,減価,0.038169,2,189
兼島方昭,兼島方昭,上下水道部長,,,,,307,算出,0.037745,5,190
兼島方昭,兼島方昭,上下水道部長,,,,,307,排出,0.037711,4,191
兼島方昭,兼島方昭,上下水道部長,,,,,307,転用,0.037711,4,192
兼島方昭,兼島方昭,上下水道部長,,,,,307,定数,0.037423,5,193
兼島方昭,兼島方昭,上下水道部長,,,,,307,最中,0.03737,4,194
兼島方昭,兼島方昭,上下水道部長,,,,,307,見地,0.037176,2,195
兼島方昭,兼島方昭,上下水道部長,,,,,307,口径,0.037163,1,196
兼島方昭,兼島方昭,上下水道部長,,,,,307,日当たり,0.037163,1,197
兼島方昭,兼島方昭,上下水道部長,,,,,307,次亜,0.037163,1,198
兼島方昭,兼島方昭,上下水道部長,,,,,307,水用,0.037163,1,199
兼島方昭,兼島方昭,上下水道部長,,,,,307,画法,0.037163,1,200
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,送達,0.067544,9,1
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,大陸,0.064621,11,2
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,不同,0.063,6,3
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,ｃｉｑ,0.062972,0,4
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,網掛け,0.061504,4,5
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,積み増し,0.060863,6,6
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,出頭,0.058978,6,7
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,本田,0.058885,5,8
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,興行,0.058182,9,9
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,商圏,0.05755,3,10
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,港町,0.057532,21,11
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,創業,0.057488,15,12
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,水族,0.057292,6,13
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,総論,0.057292,6,14
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,公示,0.056696,12,15
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,中速,0.055958,4,16
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,田園,0.054879,12,17
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,金払い,0.054774,7,18
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,証人,0.054653,10,19
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,下方,0.05385,4,20
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,煎餅,0.05385,4,21
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,ｏｄ,0.053609,0,22
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,屎尿,0.052971,100,23
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,折衝,0.052051,21,24
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,協賛,0.051273,18,25
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,ｓｄｇｓ,0.051163,0,26
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,建屋,0.050804,6,27
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,万博,0.050412,4,28
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,証言,0.050085,15,29
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,入り江,0.049776,14,30
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,放水,0.049626,5,31
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,登壇,0.049332,17,32
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,振る舞い,0.049212,3,33
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,高床,0.049212,3,34
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,大枠,0.048518,5,35
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,大通り,0.048282,12,36
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,ｃｏ２,0.047022,0,37
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,付議,0.046616,17,38
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,伝送,0.046477,4,39
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,充電,0.046477,11,40
濱元雅浩,濱元 雅浩,宮古島市議会運営検討特別委員会委員長,男,無所属,-,"3,4",563,木工,0.046477,4,41
